name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
cincinnati,3/13/22,50.9,17.9,33.9,50.9,8.6,25.9,17.8,53.1,0,0,0,,0,0,34.1,22.4,209.7,1022.7,29.8,9.9,109.3,9.1,3,,2022-03-13T07:52:19,2022-03-13T19:43:10,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,3/14/22,65.5,31.5,47.6,65.5,28.8,46.7,27.8,52.4,0,0,0,,0,0,24.2,16.4,205.9,1025.2,4.6,9.9,129.8,11.2,2,,2022-03-14T07:50:46,2022-03-14T19:44:10,0.38,Clear,Clear conditions throughout the day.,clear-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,3/15/22,68.8,41.3,52.4,68.8,41.3,52.4,35.9,56.9,0,0,0,,0,0,20.8,11.6,248.4,1023.1,62.7,9.9,109.5,9.4,2,,2022-03-15T07:49:12,2022-03-15T19:45:11,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,E4634,99999900458"
cincinnati,3/16/22,70.5,36.7,52.6,70.5,32.6,52.3,37.5,62.5,0,0,0,,0,0,19.7,9.7,141.5,1018,8.1,9.9,61.1,5,2,,2022-03-16T07:47:38,2022-03-16T19:46:11,0.45,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,3/17/22,72.8,39.6,55.6,72.8,39.6,55.5,43.5,68.1,0,0,0,,0,0,,7.8,229,1013.8,15.6,9.8,56.3,4.6,2,,2022-03-17T07:46:03,2022-03-17T19:47:11,0.48,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,3/18/22,66.5,48.2,56.3,66.5,48.2,56.3,49.6,79.1,0.066,100,12.5,rain,0,0,30.1,13.8,171.7,1009.9,67.3,9.6,48.8,4,2,,2022-03-18T07:44:29,2022-03-18T19:48:11,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,3/19/22,59.8,41.9,50.2,59.8,35.8,46.7,45.8,85.1,0.095,100,33.33,rain,0,0,30.5,19.6,231.4,1009.4,99.3,8.9,16.2,0.9,1,,2022-03-19T07:42:54,2022-03-19T19:49:10,0.55,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,3/20/22,62.5,39.7,49.6,62.5,35.8,47.6,36.8,66.7,0.022,100,8.33,rain,0,0,18.3,11,266.2,1021.2,35.9,9.8,94.2,7.9,3,,2022-03-20T07:41:19,2022-03-20T19:50:10,0.58,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,3/21/22,70.9,35.6,53,70.9,35.6,52.9,35.4,58.6,0,0,0,,0,0,17.2,13.9,206.8,1022.6,6.9,9.9,106.3,8.8,3,,2022-03-21T07:39:45,2022-03-21T19:51:09,0.62,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,3/22/22,68.6,47.9,57.2,68.6,45.9,57,40.5,57.4,0,0,0,,0,0,21.9,9.1,75.1,1015.3,74,9.9,189,16.3,1,,2022-03-22T07:38:10,2022-03-22T19:52:08,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,3/23/22,70.3,51.7,62.9,70.3,51.7,62.9,48.1,59.4,0.162,100,16.67,rain,0,0,36.8,25.5,202.3,1003.2,81.5,9.7,31.5,2.1,0,,2022-03-23T07:36:35,2022-03-23T19:53:07,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KI69,KLUK,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,3/24/22,56.3,45,49.8,56.3,40.3,46.7,35.6,59.3,0,0,0,,0,0,29.2,19.7,226.4,1009.8,86.1,9.9,9,0,0,,2022-03-24T07:35:00,2022-03-24T19:54:06,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,3/25/22,45.8,36.6,43.1,40.1,32,37.8,35,73.4,0.011,100,8.33,rain,0,0,43.8,23.8,244.8,1009.9,79.2,9.6,41,3,2,,2022-03-25T07:33:25,2022-03-25T19:55:05,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,3/26/22,40.7,31.8,36.6,35.4,23.2,28.8,26.7,67.4,0.025,100,12.5,"rain,snow",0,0,30.3,19.7,282.5,1010.5,82.8,9.5,27.8,1.9,1,,2022-03-26T07:31:50,2022-03-26T19:56:04,0.8,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,3/27/22,41.8,29.7,33.8,36.5,20.4,25.6,17.2,51.1,0,0,0,,0,0,23.7,17.1,310.9,1019.3,65.3,9.9,93.6,7.9,2,,2022-03-27T07:30:15,2022-03-27T19:57:02,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,3/28/22,43.7,21.5,32.7,38.4,18.3,27.8,14.5,48.5,0,0,0,,0,0,20.4,12.2,345.3,1024.3,6.7,9.9,174.9,15.3,3,,2022-03-28T07:28:40,2022-03-28T19:58:01,0.87,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,3/29/22,44.7,30.7,37.1,40.4,25,31.9,15.8,42.6,0,0,0,,0,0,21.9,10.3,87,1023.7,73.3,9.9,168.2,15,2,,2022-03-29T07:27:06,2022-03-29T19:59:00,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,3/30/22,80.7,40.1,62.2,79.8,40.1,61.5,33.1,35.8,0,0,0,,0,0,40.2,26.9,183.4,1005.7,37.2,9.9,130.9,11.4,2,,2022-03-30T07:25:32,2022-03-30T19:59:58,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,3/31/22,75.7,38.8,51.4,75.7,31,47.6,43.8,76.6,0.121,100,37.5,rain,0,0,53.1,23.5,228.6,1000.1,98.7,9.2,19,1.2,1,,2022-03-31T07:23:57,2022-03-31T20:00:56,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KI69,F7513,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/1/22,43.3,33.4,39.2,39.1,25.2,33.1,30.1,71.6,0.049,100,20.83,rain,0,0,24.2,19,268.7,1015.9,88.8,9.7,97.1,8.1,3,,2022-04-01T07:22:24,2022-04-01T20:01:55,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,E4634,99999900458"
cincinnati,4/2/22,50.6,26.9,39.8,50.6,26.9,37.8,29.3,68.9,0,0,0,,0,0,18.3,11,193.5,1018.3,37.6,9.2,226.5,19,3,,2022-04-02T07:20:50,2022-04-02T20:02:53,0.05,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/3/22,55.3,39.5,46.2,55.3,33.2,43.3,32.5,59.8,0,0,0,,0,0,30.3,20.6,312.7,1017.5,64.4,9.9,197.8,16.6,3,,2022-04-03T07:19:17,2022-04-03T20:03:52,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/4/22,58.8,37.9,47.8,58.8,37.2,47,36.8,66.9,0.01,100,8.33,rain,0,0,20.8,13.2,194.2,1014.6,65.9,9.8,169.3,14.3,3,,2022-04-04T07:17:43,2022-04-04T20:04:50,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/5/22,55.7,38.7,48,55.7,37.8,47.6,46.7,95.2,0.265,100,50,rain,0,0,,7.2,54.6,1008.5,68.2,6.9,139.1,11.5,3,,2022-04-05T07:16:11,2022-04-05T20:05:48,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/6/22,56,42.8,49.7,56,42.8,49.5,48.2,95,0.381,100,41.67,rain,0,0,27.7,12.5,225.3,1004.4,86.6,4.8,103.6,9.2,3,,2022-04-06T07:14:38,2022-04-06T20:06:47,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,E4634,99999900458"
cincinnati,4/7/22,52.8,37,45.5,52.8,36.5,44.2,37.5,77.6,0.032,100,8.33,rain,0,0,28.7,16.4,260.4,1006.1,71,7,146,12.9,3,,2022-04-07T07:13:07,2022-04-07T20:07:45,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/8/22,50.4,32.9,41.3,50.4,28.6,37.4,34,76.5,0.076,100,20.83,rain,0,0,23,15.6,251.2,1006.1,81.4,8,112,9.4,3,,2022-04-08T07:11:35,2022-04-08T20:08:43,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/9/22,42.5,35.8,39.2,37.8,27.3,32.6,31.8,75.4,0.03,100,12.5,rain,0,0,25.5,16.9,262.4,1011.2,99.4,9.4,266,24,3,,2022-04-09T07:10:04,2022-04-09T20:09:42,0.25,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"KI69,KLUK,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/10/22,61.8,29.5,46.8,61.8,27.4,46,31.7,60.4,0,0,0,,0,0,23,14.6,174.5,1016.3,17.3,9.9,266,24,3,,2022-04-10T07:08:34,2022-04-10T20:10:40,0.3,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/11/22,61.8,47.6,57.1,61.8,46.5,56.9,48.2,73.3,0.106,100,45.83,rain,0,0,27,17.4,205.8,1012.7,72.1,9.1,178.9,16.1,3,,2022-04-11T07:07:04,2022-04-11T20:11:39,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/12/22,69.8,51.3,60.6,69.8,51.3,60.6,56.5,86.9,0.026,100,8.33,rain,0,0,23,13.1,157.8,1016.3,95,9.4,171.2,15.1,3,,2022-04-12T07:05:34,2022-04-12T20:12:37,0.37,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/13/22,71.6,59.9,64.6,71.6,59.9,64.6,60.1,85.7,0.91,100,50,rain,0,0,29.6,17.2,189.2,1009,61.7,8.5,120.1,10.6,3,,2022-04-13T07:04:06,2022-04-13T20:13:35,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,E4634,99999900458"
cincinnati,4/14/22,62.4,43.5,54.1,62.4,36,52.3,36.6,58.2,0.139,100,37.5,rain,0,0,33.5,21.2,246,1014.2,40.4,9.3,209.6,18.2,4,,2022-04-14T07:02:37,2022-04-14T20:14:34,0.43,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/15/22,70.7,38.5,55.4,70.7,38.5,55.2,32.8,49.1,0,0,0,,0,0,36.1,24.3,212.3,1017.5,30.3,9.9,238.4,20.9,4,,2022-04-15T07:01:10,2022-04-15T20:15:32,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/16/22,62.8,49.7,56.9,62.8,45.4,56.7,43.1,62.3,0.014,100,8.33,rain,0,0,28,17.4,282.7,1016.3,74.1,9.9,191.1,16.6,3,,2022-04-16T06:59:43,2022-04-16T20:16:31,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/17/22,50.9,33.4,43.1,50.9,27.2,38.3,25.9,51.4,0,0,0,,0,0,21.3,13.7,46.2,1023.4,9,9.9,234.4,20.3,4,,2022-04-17T06:58:17,2022-04-17T20:17:29,0.53,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/18/22,45.1,35.9,40.9,40.5,29.2,35.1,33.7,77.4,0.443,100,33.33,rain,0,0,24.8,15.6,312,1017.3,87.6,8.3,184.4,16,3,,2022-04-18T06:56:52,2022-04-18T20:18:28,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/19/22,51.8,36.7,42.3,51.8,28.4,36.9,29.5,62.1,0.001,100,4.17,rain,0,0,27.7,16.9,278.1,1022,74,9.9,222.3,19.4,4,,2022-04-19T06:55:27,2022-04-19T20:19:27,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/20/22,65.6,34.5,50.3,65.6,34,50,33.2,57.5,0,0,0,,0,0,25.3,14.5,134.1,1024.7,48.6,9.9,193.5,17.1,3,,2022-04-20T06:54:03,2022-04-20T20:20:25,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/21/22,64.6,49.3,58.5,64.6,49.3,58.5,51.6,80.1,0.227,100,37.5,rain,0,0,34,17.5,218.7,1023.5,84.8,8.3,206.2,17.8,3,,2022-04-21T06:52:40,2022-04-21T20:21:24,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KI69,F7513,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/22/22,76.8,46.9,60.6,76.8,46.9,60.6,50.9,75.6,0,0,0,,0,0,20.8,10.9,120.9,1028.1,44.4,6,223,19.1,3,,2022-04-22T06:51:18,2022-04-22T20:22:23,0.71,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/23/22,83.1,51.8,68.1,82.4,51.8,68,54.8,66.7,0,0,0,,0,0,26,18.6,199.9,1019.8,5.3,9,240.5,20.7,4,,2022-04-23T06:49:57,2022-04-23T20:23:21,0.75,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/24/22,81,56.9,70.8,81.4,56.9,70.9,56.1,61.8,0,0,0,,0,0,28.9,19.2,206.8,1016.7,14.3,9.9,238.7,20.5,3,,2022-04-24T06:48:37,2022-04-24T20:24:20,0.78,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/25/22,73.6,59.5,66.6,73.6,59.5,66.6,57.8,73.5,0.036,100,20.83,rain,0,0,31.6,15.6,247.5,1016.2,84.1,9.8,217.2,18.8,3,,2022-04-25T06:47:17,2022-04-25T20:25:18,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/26/22,56.7,41.7,49.6,56.7,37.6,47.6,35.8,60.2,0,0,0,,0,0,24.1,15,300.8,1024.2,32.1,9.9,154.1,13.5,3,,2022-04-26T06:45:59,2022-04-26T20:26:17,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/27/22,62.7,35.6,50.2,62.7,35.6,49.5,34.8,57.6,0,0,0,,0,0,20.8,15,330.9,1025.2,8.8,9.9,237,20.6,4,,2022-04-27T06:44:42,2022-04-27T20:27:15,0.89,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/28/22,62,42.2,51.7,62,37.3,49.9,36.2,56.6,0.002,100,4.17,rain,0,0,16.1,12.2,60.3,1024.3,63.2,9.9,240.1,20.8,3,,2022-04-28T06:43:26,2022-04-28T20:28:14,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/29/22,70.7,51.5,59.9,70.7,51.5,59.9,39.3,47.3,0,0,0,,0,0,19.7,11.7,72.9,1019.7,90.5,9.9,218.4,19,3,,2022-04-29T06:42:10,2022-04-29T20:29:12,0.96,Overcast,Cloudy skies throughout the day.,cloudy,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/30/22,71,52,61.8,71,52,61.8,54.3,77.5,0.167,100,37.5,rain,0,0,28.7,12,103.5,1015.1,70.4,9.6,197.4,17.1,4,,2022-04-30T06:40:56,2022-04-30T20:30:11,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KI69,F7513,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,5/1/22,76.6,60.6,68.6,76.6,60.6,68.6,53.3,62.2,0.026,100,12.5,rain,0,0,37.5,25,224.9,1010.7,43.6,9.7,51,4.5,3,,2022-05-01T06:39:43,2022-05-01T20:31:09,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,5/2/22,73.6,42.1,59.6,73.6,42.1,59.6,47.9,68.8,0,0,0,,0,0,21.9,11.9,271.5,1017.4,7.8,9.6,106.1,9.2,5,,2022-05-02T06:38:32,2022-05-02T20:32:07,0.06,Clear,Clear conditions throughout the day.,clear-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,5/3/22,79.8,56.4,65.3,79.8,56.4,65.3,59.7,82.9,0.814,100,54.17,rain,0,0,39.2,16.3,219.3,1011.2,67.4,8.8,46.2,3.9,2,,2022-05-03T06:37:21,2022-05-03T20:33:05,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,5/4/22,63.7,53.6,58,63.7,53.6,58,51.7,79.9,0.003,100,8.33,rain,0,0,18.3,10.9,331.1,1018,96.2,9.7,39.2,3.5,2,,2022-05-04T06:36:12,2022-05-04T20:34:03,0.12,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KI69,F7513,AS605,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,5/5/22,63.6,53.9,57.9,63.6,53.9,57.9,53.5,85.4,0.157,100,29.17,rain,0,0,,9.5,66.4,1017.4,98.5,8.7,73.5,6.5,3,,2022-05-05T06:35:04,2022-05-05T20:35:00,0.16,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,E4634,99999900458"
cincinnati,5/6/22,71,57.3,62.2,71,57.3,62.2,60.5,94.6,1.107,100,95.83,rain,0,0,,13.2,24.1,1003.7,96.1,6.4,164.5,14.4,3,,2022-05-06T06:33:57,2022-05-06T20:35:58,0.19,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,5/7/22,61.3,51.7,56.1,61.3,51.7,56.1,50.9,83.5,0.023,100,29.17,rain,0,0,26.4,17.7,14.2,1007.5,100,8.8,154.9,13.9,3,,2022-05-07T06:32:51,2022-05-07T20:36:55,0.22,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,5/8/22,69.1,43.9,57.2,69.1,42,57,46.4,69.7,0,0,0,,0,0,16.1,11.7,61.7,1015.6,11.1,9.5,186,16.2,6,,2022-05-08T06:31:47,2022-05-08T20:37:52,0.25,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,5/9/22,76.8,48.3,63,76.8,48.1,62.9,51.1,68.7,0,0,0,,0,0,22.5,14.9,140.7,1018.5,5.5,9.6,150.9,13.1,5,,2022-05-09T06:30:45,2022-05-09T20:38:49,0.29,Clear,Clear conditions throughout the day.,clear-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,5/10/22,83.7,53.4,68.6,86.1,53.4,69,59.6,74.7,0,0,0,,0,0,19.7,11.1,164,1021.1,21.5,9.9,96.1,8.2,5,,2022-05-10T06:29:43,2022-05-10T20:39:46,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,5/11/22,86.9,62.6,73.7,88.4,62.6,74.1,61.6,69.3,0,0,0,,0,0,,10.1,57.2,1021.4,43.5,8.9,86.3,7.5,4,,2022-05-11T06:28:43,2022-05-11T20:40:42,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,E4634,99999900458"
cincinnati,5/12/22,83.9,53,68.7,82.9,53,68.5,53.6,62.8,0,0,0,,0,0,,12.1,77.3,1020.1,8.7,9.9,162.8,13.9,5,,2022-05-12T06:27:45,2022-05-12T20:41:38,0.39,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,E4634,99999900458"
cincinnati,5/13/22,83,57.7,70.4,83.9,57.7,70.7,59.8,71.5,0,0,0,,0,0,,7.6,133.5,1016.7,14,9.9,221.7,19,5,,2022-05-13T06:26:48,2022-05-13T20:42:33,0.42,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,5/14/22,82.4,59.1,70.1,84.3,59.1,70.4,62.7,79.5,0.19,100,16.67,rain,0,0,26.9,12.9,239.8,1013.6,28.5,9.3,152.7,13.1,5,,2022-05-14T06:25:53,2022-05-14T20:43:28,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,5/15/22,83.8,57.2,69.5,83.2,57.2,69.5,60.6,77.8,0.023,100,4.17,rain,0,0,,6.2,217.3,1012.2,32.3,6.6,195.4,17.5,4,,2022-05-15T06:24:59,2022-05-15T20:44:23,0.48,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"KI69,F7513,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,5/16/22,76.6,57.2,66.7,76.6,57.2,66.7,53.8,67.4,0.184,100,20.83,rain,0,0,31.1,14.1,295.4,1010.9,58.1,9.5,64.7,5.8,3,,2022-05-16T06:24:06,2022-05-16T20:45:17,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,99999900458"
cincinnati,5/17/22,81.8,50.8,67,80.5,50.8,66.8,50.4,60.6,0,0,0,,0,0,28.3,19.5,293.6,1014.5,8.6,9.8,39.9,2.6,1,,2022-05-17T06:23:16,2022-05-17T20:46:11,0.55,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,E4634,99999900458"
cincinnati,5/18/22,76,54.9,64,76,54.9,64,57.9,82.2,0.442,100,25,rain,0,0,21.3,12.2,223.5,1012.3,68.7,8.3,76.4,6.5,3,,2022-05-18T06:22:27,2022-05-18T20:47:04,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,5/19/22,81.8,57.5,68.1,83.9,57.5,68.4,64,88.4,1.063,100,16.67,rain,0,0,52.2,9.7,201.2,1008.2,77.9,6.3,112,9.6,2,,2022-05-19T06:21:39,2022-05-19T20:47:57,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,5/20/22,86.8,63.3,75.9,89.1,63.3,77,66.1,74.3,0.426,100,33.33,rain,0,0,31.2,21.8,198.6,1005.9,27.9,9.5,132.3,11.4,4,,2022-05-20T06:20:53,2022-05-20T20:48:49,0.66,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,5/21/22,86,64.2,72.6,93.8,64.2,73.8,66.9,83.1,0.598,100,29.17,rain,0,0,38.4,15.2,213.1,1014.5,38.2,8.8,130,11.2,4,,2022-05-21T06:20:09,2022-05-21T20:49:40,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,E4634,99999900458"
cincinnati,5/22/22,69.5,60.9,65.6,69.5,60.9,65.6,59.1,81.1,0.182,100,45.83,rain,0,0,18.3,12.3,325.7,1021,73.8,8.5,108.7,9.4,2,,2022-05-22T06:19:27,2022-05-22T20:50:31,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,5/23/22,63.6,52.9,57.6,63.6,52.9,57.6,46,65.8,0,0,0,,0,0,17.2,10.7,33.8,1024.1,62.1,9.9,98.1,8.3,1,,2022-05-23T06:18:46,2022-05-23T20:51:21,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
